,Unnamed: 0,Open,High,Low,Close,Volume,fast_sma,slow_sma,Lstoch,Hstoch,%K,%D,rolling_mean,boll_high,boll_low,PP,R1,R2,R3,S1,S2,S3
99,99,79.673,80.314,79.42699999999998,79.932,26959,79.5103333333333,79.37609999999998,78.725,80.314,75.95972309628753,64.55682442987869,79.43720000000008,79.62204534075829,79.25235465924186,79.891,80.35500000000002,80.778,81.665,79.46800000000002,79.00399999999999,78.117
100,100,79.913,80.038,79.56,79.914,25762,79.51666666666667,79.51849999999997,78.725,80.314,74.8269351793586,74.98508614344166,79.56240000000007,79.76755043260997,79.35724956739017,79.83733333333333,80.11466666666666,80.31533333333333,80.79333333333331,79.63666666666667,79.35933333333334,78.88133333333334
101,101,79.92,80.018,79.279,79.57,34525,79.56366666666662,79.54099999999998,78.725,80.314,53.17809943360602,67.98825256975067,79.67760000000007,79.8108317529722,79.54436824702795,79.62233333333333,79.96566666666666,80.36133333333333,81.10033333333334,79.22666666666666,78.88333333333333,78.14433333333331
102,102,79.236,79.988,79.23,79.76,21701,79.6913333333333,79.59239999999998,78.882,80.314,61.3128491620117,63.10596125832539,79.77200000000008,79.84883423716052,79.69516576283964,79.65933333333334,80.08866666666667,80.41733333333333,81.17533333333333,79.33066666666667,78.90133333333334,78.14333333333335
103,103,79.808,80.63600000000002,79.468,79.706,32582,79.76099999999997,79.60119999999998,79.176,80.63600000000002,36.301369863013576,50.26410615287705,79.77640000000008,79.85180358081709,79.70099641918307,79.93666666666667,80.40533333333333,81.10466666666667,82.2726666666667,79.23733333333331,78.76866666666666,77.60066666666665
104,104,79.68,79.704,78.988,79.12899999999998,36152,79.66849999999998,79.5265,78.988,80.63600000000002,8.555825242717855,35.39001475591432,79.61580000000008,79.76515795927921,79.46644204072095,79.27366666666667,79.55933333333334,79.98966666666666,80.70566666666666,78.84333333333333,78.55766666666669,77.84166666666668
105,105,79.133,79.32,78.48100000000002,79.122,31228,79.53349999999995,79.50989999999999,78.48100000000002,80.63600000000002,29.74477958236616,24.867324896032468,79.45740000000009,79.61280012870027,79.30199987129994,78.97433333333333,79.46766666666666,79.8133333333333,80.6523333333333,78.62866666666667,78.13533333333334,77.29633333333338
106,106,79.12899999999999,79.396,78.86,79.128,30686,79.40249999999997,79.52329999999998,78.48100000000002,80.63600000000002,30.023201856148077,22.774602227077303,79.3690000000001,79.53542190360662,79.20257809639355,79.128,79.396,79.664,80.2,78.86,78.592,78.056
107,107,79.961,80.79,79.585,80.726,28331,79.59516666666664,79.66709999999998,78.48100000000002,80.79,97.22823733217811,52.33207292356406,79.56220000000009,79.91086502549021,79.21353497450997,80.367,81.14900000000002,81.57200000000002,82.77700000000003,79.944,79.16199999999998,77.95699999999998
108,108,80.73,81.796,80.27,81.637,28184,79.90799999999997,79.86240000000002,78.48100000000002,81.796,95.20361990950208,74.15168636594271,79.94840000000008,80.53381871767148,79.36298128232869,81.23433333333334,82.19866666666668,82.76033333333334,84.28633333333336,80.67266666666667,79.70833333333333,78.18233333333332
109,109,81.63,81.936,76.79,80.664,181589,80.06766666666664,79.9356,76.79,81.936,75.28177225029138,89.2378764973238,80.25540000000008,80.80613037867917,79.70466962132099,79.79666666666667,82.80333333333333,84.94266666666667,90.08866666666668,77.65733333333333,74.65066666666667,69.50466666666667
110,110,80.7,82.463,80.4,81.336,77591,80.43549999999998,80.0778,76.79,82.463,80.13396791820911,83.53978669266749,80.69820000000007,81.18268457147786,80.21371542852228,81.39966666666669,82.39933333333335,83.46266666666666,85.52566666666667,80.33633333333336,79.33666666666669,77.2736666666667
111,111,81.289,81.429,80.258,80.48899999999998,66612,80.66333333333331,80.1697,76.79,82.463,65.20359598096232,73.53977871648755,80.97040000000007,81.215779451055,80.72502054894514,80.72533333333331,81.19266666666665,81.89633333333333,83.06733333333334,80.02166666666666,79.55433333333332,78.38333333333331
112,112,80.66,81.978,80.52600000000002,81.914,58041,81.12766666666666,80.38510000000002,76.79,82.463,90.3225806451614,78.55338151477754,81.20800000000007,81.51538392118009,80.90061607882005,81.47266666666667,82.41933333333333,82.92466666666667,84.37666666666664,80.96733333333334,80.02066666666668,78.5686666666667
113,113,81.906,82.598,81.548,82.546,50256,81.43099999999998,80.66910000000001,76.79,82.598,99.1046831955924,84.87695327390531,81.38980000000006,81.81938590526235,80.96021409473778,82.23066666666666,82.91333333333333,83.28066666666666,84.33066666666666,81.86333333333333,81.18066666666667,80.13066666666667
114,114,82.52,82.61,81.482,81.58,46763,81.4215,80.91420000000002,76.79,82.61,82.30240549828174,90.57655644634512,81.57300000000006,81.95167235177665,81.19432764822349,81.89066666666666,82.29933333333331,83.01866666666666,84.14666666666666,81.17133333333331,80.76266666666666,79.63466666666666
115,115,81.57300000000001,81.844,81.118,81.586,48096,81.57516666666666,81.16060000000002,80.258,82.61,56.46258503401364,79.28989124262921,81.62300000000008,81.99597654081735,81.25002345918281,81.516,81.91400000000002,82.242,82.96799999999999,81.18800000000002,80.79,80.06400000000002
116,116,81.58,81.911,81.111,81.343,48434,81.57633333333331,81.38210000000002,80.258,82.61,46.13095238095264,61.63198097108259,81.79380000000008,82.02730117772731,81.56029882227283,81.455,81.79899999999998,82.255,83.05499999999998,80.999,80.655,79.855
117,117,81.314,81.813,81.14399999999998,81.649,48467,81.76966666666664,81.47440000000002,80.52600000000002,82.61,53.886756238003656,52.16009788432323,81.74080000000008,81.97329177404814,81.50830822595202,81.53533333333333,81.92666666666666,82.20433333333334,82.87333333333333,81.25766666666667,80.86633333333332,80.1973333333333
118,118,81.626,82.288,81.42,82.273,40673,81.82949999999998,81.53800000000003,81.111,82.61,77.51834556370883,59.17868472755497,81.68620000000007,81.86027304501283,81.51212695498735,81.99366666666667,82.56733333333334,82.86166666666666,83.72966666666666,81.69933333333334,81.12566666666667,80.2576666666667
119,119,82.266,83.48,82.16799999999998,83.12,35919,81.92516666666664,81.7836,81.111,83.48,84.80371464753063,72.06960548308099,81.99420000000009,82.3525823726135,81.63581762738669,82.92266666666667,83.67733333333334,84.23466666666668,85.5466666666667,82.36533333333334,81.61066666666666,80.29866666666666
120,120,83.088,84.03200000000002,82.93,83.961,33899,82.32199999999997,82.04610000000002,81.111,84.03200000000002,97.56932557343336,86.63046192822421,82.4692000000001,83.00705202425955,81.93134797574062,83.641,84.352,84.74300000000002,85.84500000000001,83.25,82.539,81.437
121,121,83.95,84.624,83.75399999999998,84.26899999999998,46719,82.76916666666664,82.42410000000002,81.111,84.624,89.8946769143181,90.75590571176059,83.0544000000001,83.60707617100803,82.50172382899214,84.21566666666666,84.67733333333334,85.08566666666667,85.95566666666667,83.80733333333333,83.34566666666666,82.47566666666665
122,122,83.98100000000001,84.26899999999998,83.17399999999998,83.74,45371,83.16866666666662,82.60670000000002,81.14399999999998,84.624,74.59770114942529,87.35390121239216,83.4726000000001,83.86848959950986,83.07671040049031,83.72766666666666,84.28133333333334,84.82266666666666,85.91766666666666,83.18633333333334,82.63266666666667,81.53766666666667
123,123,83.792,84.382,83.609,84.104,39773,83.5778333333333,82.76250000000002,81.42,84.624,83.77028714107375,82.75422173493898,83.83880000000008,84.06195504699656,83.61564495300358,84.03166666666667,84.45433333333331,84.80466666666666,85.57766666666667,83.6813333333333,83.25866666666664,82.48566666666662
124,124,84.10799999999999,84.52600000000002,83.973,84.522,51861,83.95266666666662,83.0567,82.16799999999998,84.624,95.84690553745972,84.73829794265285,84.11920000000008,84.26788986179305,83.97051013820712,84.34033333333333,84.70766666666667,84.89333333333335,85.44633333333336,84.15466666666666,83.78733333333331,83.23433333333331
125,125,84.49799999999999,84.854,84.35799999999998,84.594,47049,84.19833333333328,83.3575,82.93,84.854,86.48648648648617,88.7012263883398,84.24580000000007,84.41792074250372,84.07367925749642,84.60199999999998,84.84599999999998,85.098,85.59400000000002,84.34999999999998,84.10599999999998,83.60999999999997
126,126,84.62,84.815,84.33200000000002,84.64200000000002,38296,84.31183333333327,83.68740000000003,83.17399999999998,84.854,87.38095238095309,89.9047814682996,84.32040000000008,84.51447137862148,84.12632862137869,84.59633333333333,84.86066666666666,85.07933333333331,85.56233333333331,84.37766666666667,84.11333333333334,83.63033333333334
127,127,84.44,85.544,83.791,85.06299999999997,50864,84.44416666666659,84.02880000000002,83.17399999999998,85.544,79.70464135021064,84.52402673921657,84.58500000000006,84.75586983349916,84.41413016650098,84.79933333333331,85.80766666666666,86.55233333333332,88.30533333333332,84.05466666666666,83.04633333333331,81.29333333333331
128,128,85.066,85.176,84.57,85.06700000000002,30231,84.66533333333327,84.30820000000001,83.609,85.544,75.34883720930289,80.81147698015549,84.77760000000008,84.91050814497248,84.64469185502767,84.93766666666666,85.30533333333331,85.54366666666667,86.14966666666668,84.69933333333331,84.33166666666666,83.72566666666664
129,129,85.06299999999999,85.32,84.67,85.11399999999998,28712,84.83366666666662,84.50760000000002,83.791,85.544,75.47062179121468,76.841366783576,84.89600000000007,85.0235671391857,84.76843286081444,85.03466666666667,85.39933333333333,85.68466666666666,86.33466666666666,84.74933333333334,84.38466666666667,83.73466666666668
130,130,85.135,85.28,84.79799999999999,85.109,44749,84.93149999999993,84.62240000000001,83.791,85.544,75.18539646320579,75.33495182124106,84.99900000000007,85.09946579019754,84.89853420980259,85.06233333333331,85.32666666666664,85.54433333333333,86.02633333333334,84.84466666666663,84.5803333333333,84.0983333333333
131,131,85.11200000000001,86.094,84.93799999999997,85.89399999999998,32710,85.14816666666663,84.78490000000002,83.791,86.094,91.31567520625258,80.65723115355763,85.24940000000007,85.4299493699796,85.06885063002053,85.64200000000001,86.346,86.79799999999999,87.95400000000002,85.19,84.48599999999998,83.32999999999998
132,132,85.95299999999999,86.61399999999998,85.742,86.214,34941,85.41016666666663,85.0323,83.791,86.61399999999998,85.83067658519332,84.11058275155051,85.47960000000008,85.74796509646384,85.21123490353631,86.19,86.63799999999998,87.06199999999998,87.93399999999995,85.766,85.31800000000001,84.44600000000003
133,133,86.24,86.594,86.05,86.382,32379,85.62999999999998,85.26010000000002,84.57,86.61399999999998,88.64970645792636,88.59868608312405,85.74260000000008,86.0436979076647,85.44150209233547,86.34200000000001,86.634,86.88600000000001,87.42999999999998,86.09,85.79799999999999,85.25399999999999
134,134,86.384,86.88,86.17299999999999,86.68799999999997,46812,85.90016666666664,85.47670000000002,84.67,86.88,91.31221719456978,88.5975334125631,86.0574000000001,86.35882445156301,85.75597554843716,86.58033333333331,86.98766666666668,87.28733333333334,87.99433333333334,86.28066666666666,85.8733333333333,85.16633333333331
135,135,86.684,87.53399999999998,86.62299999999998,86.955,60274,86.20699999999998,85.71280000000002,84.79799999999999,87.53399999999998,78.83771929824587,86.26654765024729,86.4266000000001,86.63251066023895,86.22068933976124,87.03733333333332,87.45166666666665,87.94833333333332,88.85933333333332,86.54066666666667,86.12633333333332,85.2153333333333
136,136,86.96799999999999,87.14200000000002,85.76700000000002,86.12799999999999,41919,86.37683333333332,85.86140000000003,84.93799999999997,87.53399999999998,45.839753466871954,71.99656331989581,86.47340000000008,86.64532571070097,86.30147428929921,86.34566666666667,86.92433333333334,87.72066666666667,89.09566666666667,85.54933333333334,84.97066666666667,83.59566666666667
137,137,85.912,86.01299999999998,84.652,84.814,36277,86.1968333333333,85.83650000000003,84.652,87.53399999999998,5.621096460790856,43.43285640863618,86.19340000000008,86.6092767245231,85.77752327547705,85.15966666666667,85.66733333333333,86.52066666666666,87.88166666666666,84.30633333333334,83.79866666666669,82.43766666666669
138,138,84.84700000000001,85.721,84.804,85.559,31259,86.08766666666664,85.88570000000001,84.652,87.53399999999998,31.47120055517,27.64401682761088,86.02880000000006,86.46171763073369,85.59588236926645,85.36133333333333,85.91866666666668,86.27833333333334,87.19533333333334,85.00166666666667,84.44433333333333,83.52733333333333
139,139,85.539,85.75,85.01100000000002,85.07799999999997,24731,85.8703333333333,85.88210000000002,84.652,87.53399999999998,14.781401804302186,17.291232940087625,85.7068000000001,86.1361700909473,85.27742990905288,85.27966666666667,85.54833333333333,86.01866666666666,86.75766666666667,84.80933333333334,84.5406666666667,83.80166666666669
140,140,85.022,85.3,84.63,84.82799999999997,23822,85.5603333333333,85.85400000000001,84.63,87.53399999999998,6.8181818181815945,17.690261392551204,85.28140000000009,85.56193511366683,85.00086488633335,84.91933333333333,85.20866666666666,85.58933333333333,86.25933333333332,84.53866666666666,84.24933333333333,83.57933333333331
141,141,84.82,84.91799999999998,83.954,84.17,15829,85.09616666666662,85.6816,83.954,87.14200000000002,6.775407779172117,9.458330467218577,84.8898000000001,85.14116189050861,84.63843810949156,84.34733333333331,84.74066666666666,85.31133333333331,86.27533333333332,83.77666666666666,83.38333333333333,82.41933333333333
142,142,84.15299999999999,84.605,84.13799999999998,84.366,12834,84.80249999999997,85.49680000000002,83.954,86.01299999999998,20.00971345313291,11.201101016828815,84.80020000000009,85.07852139694977,84.52187860305041,84.36966666666666,84.60133333333333,84.83666666666667,85.30366666666669,84.13433333333332,83.90266666666666,83.43566666666662
143,143,84.35799999999999,84.866,84.1,84.162,18508,84.6938333333333,85.2748,83.954,85.75,11.58129175946614,12.788804330590331,84.5208000000001,84.72704693937138,84.31455306062881,84.376,84.65200000000002,85.14200000000002,85.90800000000002,83.88600000000002,83.61,82.844
144,144,84.03200000000001,84.22399999999998,83.74799999999998,84.12799999999999,25596,84.45533333333331,85.01880000000001,83.74799999999998,85.75,18.981018981018664,16.857341397872514,84.3308000000001,84.47741275524336,84.18418724475683,84.03333333333332,84.31866666666664,84.50933333333332,84.98533333333332,83.84266666666664,83.55733333333332,83.0813333333333
145,145,84.166,84.596,84.02799999999998,84.265,35078,84.3198333333333,84.74980000000002,83.74799999999998,85.3,33.311855670103604,21.29138880352941,84.21820000000011,84.26671082353491,84.16968917646533,84.29633333333334,84.5646666666667,84.86433333333333,85.43233333333336,83.99666666666667,83.72833333333331,83.16033333333331
146,146,84.419,85.48200000000001,84.353,85.014,33812,84.35083333333331,84.6384,83.74799999999998,85.48200000000001,73.0103806228367,41.767751757986275,84.3870000000001,84.56834221791976,84.20565778208044,84.94966666666666,85.54633333333331,86.07866666666668,87.2076666666667,84.4173333333333,83.82066666666664,82.69166666666662
147,147,84.999,85.712,84.92200000000003,85.398,37265,84.55549999999998,84.69680000000002,83.74799999999998,85.712,84.01221995926655,63.44481875073556,84.59340000000013,84.88223767067349,84.30456232932673,85.34400000000002,85.766,86.134,86.92399999999998,84.97600000000001,84.55400000000002,83.76400000000002
148,148,85.39399999999999,85.458,84.55799999999998,84.656,55191,84.60383333333333,84.60650000000003,83.74799999999998,85.712,46.232179226069725,67.75159326939094,84.6922000000001,84.95485957054727,84.42954042945296,84.89066666666666,85.22333333333333,85.79066666666667,86.69066666666667,84.32333333333331,83.99066666666666,83.09066666666666
149,149,84.675,85.492,84.57,85.366,41970,84.80449999999998,84.6353,83.74799999999998,85.712,82.38289205702641,70.87576374745417,84.93980000000012,85.18127939870737,84.69832060129286,85.14266666666667,85.71533333333333,86.06466666666668,86.9866666666667,84.79333333333334,84.22066666666666,83.29866666666666
150,150,85.384,85.92,85.29700000000003,85.344,35731,85.00716666666662,84.68690000000002,84.02799999999998,85.92,69.55602536997861,66.05703221769154,85.15560000000012,85.31532069371265,84.99587930628758,85.52033333333334,85.74366666666667,86.14333333333332,86.76633333333332,85.1206666666667,84.89733333333334,84.27433333333336
151,151,85.221,85.42399999999998,85.056,85.319,40925,85.1828333333333,84.80180000000001,84.353,85.92,61.64645820038314,71.19512520912934,85.2166000000001,85.37396406832579,85.05923593167442,85.26633333333331,85.47666666666666,85.63433333333332,86.00233333333333,85.10866666666666,84.89833333333333,84.53033333333333
152,152,85.3,86.102,85.23100000000002,85.884,58531,85.32783333333332,84.95360000000002,84.55799999999998,86.102,85.88082901554391,72.36110419530185,85.31380000000013,85.53195888705271,85.09564111294756,85.73900000000002,86.24700000000004,86.61000000000001,87.48100000000002,85.37600000000003,84.86800000000002,83.99700000000003
153,153,85.85799999999999,85.99799999999998,85.36,85.85799999999998,55979,85.40449999999997,85.12320000000003,84.55799999999998,86.102,84.19689119170906,77.2413928025453,85.55420000000012,85.69911048961356,85.40928951038669,85.73866666666667,86.11733333333333,86.37666666666668,87.01466666666666,85.47933333333336,85.10066666666668,84.46266666666669
154,154,85.84200000000001,86.28399999999998,85.684,85.883,43335,85.60899999999997,85.29870000000003,84.57,86.28399999999998,76.6044340723456,82.22738475986615,85.65760000000013,85.80660025167778,85.50859974832245,85.95033333333332,86.21666666666668,86.55033333333333,87.15033333333332,85.61666666666667,85.35033333333334,84.75033333333334
155,155,85.53,85.788,85.01799999999999,85.37799999999999,30331,85.61099999999998,85.41000000000003,85.01799999999999,86.28399999999998,28.436018957345805,63.079114740466785,85.66440000000013,85.80905847711091,85.51974152288936,85.39466666666667,85.77133333333332,86.16466666666666,86.93466666666669,85.0013333333333,84.62466666666664,83.85466666666662
156,156,85.384,85.6,85.007,85.21600000000002,53660,85.58966666666662,85.43020000000003,85.007,86.28399999999998,16.366483946750616,40.4689789921473,85.64380000000014,85.8047457983299,85.48285420167038,85.27433333333333,85.54166666666666,85.8673333333333,86.46033333333332,84.94866666666667,84.68133333333334,84.08833333333334
157,157,85.197,86.15299999999998,85.046,86.037,42079,85.7093333333333,85.49410000000003,85.007,86.28399999999998,80.65779169929614,41.82009820113081,85.67440000000012,85.85235455880661,85.49644544119366,85.74533333333333,86.44466666666666,86.85233333333332,87.9593333333333,85.33766666666669,84.63833333333334,83.53133333333336
158,158,86.054,87.074,85.95,86.85,49885,85.8703333333333,85.71350000000002,85.007,87.074,89.16303821964178,62.06243795522947,85.87280000000013,86.19472767044802,85.55087232955223,86.62466666666668,87.29933333333334,87.74866666666668,88.87266666666666,86.17533333333334,85.50066666666667,84.3766666666667
159,159,86.83,87.04700000000003,86.331,86.594,52005,85.99299999999998,85.83630000000002,85.007,87.074,76.7779390420897,82.19958965367583,86.01500000000013,86.37530542599312,85.65469457400712,86.65733333333333,86.98366666666666,87.37333333333332,88.08933333333334,86.26766666666664,85.94133333333332,85.22533333333331
160,160,86.594,86.594,85.335,85.462,49652,85.9228333333333,85.84810000000002,85.007,87.074,22.012578616352197,62.65118529269453,86.03180000000015,86.38320332952334,85.68039667047694,85.79699999999998,86.25899999999996,87.05599999999998,88.31499999999998,84.99999999999997,84.53799999999998,83.27899999999998
161,161,85.458,86.325,85.384,86.266,39633,86.07083333333328,85.94280000000002,85.007,87.074,60.909530720851706,53.2333494597645,86.24180000000015,86.50926130561275,85.97433869438755,85.99166666666667,86.59933333333333,86.93266666666668,87.87366666666668,85.65833333333335,85.05066666666667,84.10966666666667
162,162,86.27799999999999,86.51,85.38799999999998,85.788,44138,86.16616666666663,85.93320000000004,85.046,87.074,36.58777120315549,39.83662684678643,86.19200000000015,86.47662255708231,85.90737744291798,85.89533333333333,86.40266666666666,87.01733333333334,88.13933333333334,85.28066666666666,84.77333333333331,83.6513333333333
163,163,85.71700000000001,86.456,85.654,86.286,38790,86.2076666666666,85.97600000000004,85.335,87.074,54.68660149511243,50.72796780637318,86.07920000000016,86.3039794474592,85.8544205525411,86.132,86.61000000000001,86.93400000000003,87.73600000000002,85.80799999999999,85.33,84.52799999999998
164,164,86.32799999999999,87.09200000000001,86.163,86.881,36761,86.21283333333326,86.07580000000002,85.335,87.09200000000001,87.99089356858221,59.75508875561668,86.13660000000013,86.40699360199545,85.86620639800483,86.71199999999997,87.26099999999998,87.641,88.57000000000002,86.33199999999997,85.78299999999997,84.85399999999996
165,165,86.764,86.88,85.736,85.95700000000002,34907,86.1066666666666,86.1337,85.335,87.09200000000001,35.40125213432027,59.35958239933829,86.23560000000015,86.44446137747333,86.02673862252699,86.19099999999997,86.64599999999996,87.33499999999998,88.47899999999996,85.50199999999998,85.04700000000001,83.90299999999999
166,166,85.95200000000001,86.084,85.2,85.556,49796,86.1223333333333,86.16770000000002,85.2,87.09200000000001,18.81606765327657,47.40273778539299,86.09360000000017,86.35075768508852,85.83644231491179,85.61333333333333,86.02666666666666,86.49733333333332,87.38133333333332,85.14266666666666,84.72933333333333,83.84533333333333
167,167,85.58200000000001,86.115,85.354,85.90899999999998,42123,86.0628333333333,86.15490000000001,85.2,87.09200000000001,37.47357293868843,30.563630908761734,86.11780000000017,86.36727930775936,85.86832069224099,85.79266666666666,86.23133333333332,86.55366666666666,87.31466666666665,85.47033333333333,85.03166666666667,84.27066666666667
168,168,85.884,86.522,85.836,86.382,42190,86.1618333333333,86.10810000000002,85.2,87.09200000000001,62.473572938689,39.587737843551324,86.13700000000019,86.3913995381287,85.88260046187169,86.24666666666668,86.65733333333334,86.93266666666668,87.61866666666668,85.97133333333332,85.56066666666666,84.87466666666666
169,169,86.404,86.727,86.022,86.514,43162,86.1998333333333,86.1001,85.2,87.09200000000001,69.45031712473498,56.46582100070412,86.06360000000019,86.25679051477768,85.87040948522268,86.421,86.82000000000002,87.126,87.831,86.11500000000002,85.71600000000002,85.01100000000002
170,170,86.336,86.494,85.46799999999998,85.598,31605,85.98599999999998,86.1137,85.2,86.88,23.690476190476065,51.87145541796665,85.99180000000017,86.21214132612855,85.77145867387179,85.85333333333334,86.23866666666667,86.87933333333334,87.90533333333336,85.21266666666669,84.82733333333333,83.80133333333332
171,171,85.581,85.897,85.24,85.728,31699,85.9478333333333,86.0599,85.2,86.727,34.57760314341789,42.57279881954295,86.02620000000016,86.22784275340332,85.82455724659701,85.62166666666667,86.00333333333334,86.27866666666668,86.93566666666668,85.34633333333333,84.96466666666666,84.30766666666666
172,172,85.72,85.825,85.37,85.564,29348,85.9491666666666,86.0375,85.24,86.727,21.788836583725356,26.68563863920641,85.95720000000017,86.18450002199755,85.72989997800279,85.58633333333334,85.8026666666667,86.04133333333334,86.49633333333334,85.34766666666668,85.13133333333334,84.67633333333335
173,173,85.58,86.45,85.365,86.348,31164,86.02233333333328,86.04369999999999,85.24,86.727,74.51244115669114,43.626293627944776,85.95040000000016,86.17382269356554,85.72697730643479,86.05433333333332,86.74366666666668,87.13933333333334,88.22433333333333,85.65866666666666,84.96933333333331,83.88433333333332
174,174,86.352,87.186,86.34200000000001,86.919,31634,86.11183333333327,86.04749999999999,85.24,87.186,86.27954779033871,60.860275176918385,86.03140000000015,86.32576575887848,85.73703424112185,86.81566666666667,87.28933333333332,87.65966666666668,88.50366666666666,86.44533333333334,85.97166666666668,85.12766666666668
175,175,87.22,87.49600000000002,86.83200000000002,86.9,24688,86.1761666666666,86.14179999999998,85.24,87.49600000000002,73.58156028368795,78.12451641023925,86.29180000000017,86.60940911510866,85.97419088489168,87.07600000000002,87.32000000000004,87.74000000000002,88.40400000000002,86.65600000000003,86.41200000000002,85.74800000000002
176,176,86.87200000000001,87.57799999999997,86.85799999999998,87.55799999999998,31986,86.50283333333326,86.34199999999998,85.24,87.57799999999997,99.14456800684364,86.33522536029007,86.65780000000015,87.03109787033962,86.28450212966068,87.33133333333332,87.80466666666666,88.05133333333332,88.77133333333332,87.08466666666666,86.61133333333332,85.89133333333331
177,177,87.54799999999999,88.152,87.522,88.03399999999998,31224,86.8871666666666,86.55449999999998,85.365,88.152,95.76605669178295,89.49739499410481,87.15180000000015,87.47842754017393,86.82517245982639,87.90266666666666,88.28333333333332,88.53266666666666,89.16266666666667,87.65333333333332,87.27266666666668,86.64266666666668
178,178,88.008,88.182,87.01,87.145,33453,87.15066666666661,86.63079999999998,85.365,88.182,63.187788427404925,86.03280437534382,87.31120000000016,87.55279351191628,87.06960648808403,87.44566666666668,87.88133333333332,88.61766666666666,89.78966666666666,86.70933333333332,86.27366666666668,85.10166666666667
179,179,87.134,87.462,86.304,86.45700000000002,27681,87.16883333333328,86.62509999999996,86.304,88.182,8.14696485623034,55.70026999180606,87.21880000000017,87.52160220441746,86.91599779558287,86.741,87.178,87.899,89.057,86.02,85.583,84.425
180,180,86.626,87.01100000000002,86.48200000000001,86.961,16406,87.1758333333333,86.76139999999998,86.304,88.182,34.98402555910524,35.439592947580145,87.2310000000002,87.53007252464926,86.93192747535109,86.818,87.15399999999998,87.34700000000001,87.87599999999998,86.62499999999999,86.289,85.76
181,181,86.96700000000001,87.321,86.848,87.256,21930,87.2351666666666,86.91419999999998,86.304,88.182,50.692225772097885,31.27440539581113,87.17060000000019,87.4563627075041,86.88483729249626,87.14166666666667,87.4353333333333,87.61466666666666,88.08766666666666,86.9623333333333,86.66866666666667,86.19566666666665
182,182,87.236,87.39399999999998,86.69200000000002,87.27799999999998,29251,87.18849999999996,87.08559999999999,86.304,88.182,51.86368477103246,45.846645367411845,87.01940000000019,87.18865077547838,86.85014922452196,87.12133333333334,87.55066666666669,87.82333333333332,88.52533333333332,86.84866666666667,86.41933333333336,85.71733333333337
183,183,87.262,87.337,86.774,86.89399999999998,27031,86.99849999999996,87.1402,86.304,88.182,31.416400425984516,44.657436989704934,86.96920000000019,87.13609869681947,86.80230130318091,87.00166666666668,87.22933333333332,87.56466666666668,88.12766666666668,86.66633333333333,86.43866666666666,85.87566666666666
184,184,86.88,87.08200000000002,85.89399999999998,86.024,26067,86.81166666666662,87.05069999999998,85.89399999999998,87.462,8.290816326531166,30.52363384118269,86.8826000000002,87.13745770539671,86.62774229460365,86.33333333333331,86.77266666666668,87.52133333333335,88.70933333333336,85.58466666666666,85.14533333333331,83.9573333333333
185,185,86.161,86.64200000000002,85.851,86.477,27798,86.81499999999996,87.0084,85.851,87.39399999999998,40.570317563189114,26.759178105234906,86.7858000000002,87.05398286671611,86.51761713328422,86.32333333333334,86.79566666666668,87.11433333333333,87.90533333333336,86.00466666666668,85.53233333333333,84.74133333333332
186,186,86.484,86.61,85.85700000000001,86.359,29000,86.71466666666662,86.8885,85.851,87.39399999999998,32.922877511341426,27.26133713368721,86.60640000000019,86.85018540768486,86.36261459231552,86.27533333333334,86.69366666666666,87.02833333333332,87.78133333333332,85.94066666666667,85.52233333333334,84.76933333333336
187,187,86.338,87.323,86.266,87.3,41064,86.72199999999997,86.8151,85.851,87.39399999999998,93.9079714841222,55.80038885288422,86.6108000000002,86.85839326525587,86.3632067347445,86.96300000000002,87.66000000000003,88.02,89.07699999999998,86.60300000000002,85.90600000000002,84.84900000000003
188,188,87.304,87.485,86.55,86.63600000000002,27946,86.61499999999997,86.76419999999997,85.851,87.485,48.04161566707531,58.29082155417962,86.55920000000017,86.7947789145914,86.32362108540893,86.89033333333332,87.23066666666666,87.82533333333332,88.76033333333334,86.29566666666666,85.95533333333331,85.02033333333333
189,189,86.63799999999999,86.714,86.199,86.618,31333,86.56899999999996,86.7803,85.851,87.485,46.940024479803895,62.96320387700044,86.6780000000002,86.86075837874101,86.49524162125934,86.51033333333334,86.82166666666667,87.02533333333334,87.54033333333334,86.30666666666669,85.99533333333332,85.48033333333333
190,190,86.45100000000001,86.604,86.16799999999998,86.337,20728,86.62116666666662,86.7179,85.851,87.485,29.742962056303806,41.57486740106098,86.65000000000019,86.84467440766585,86.4553255923345,86.36966666666666,86.57133333333331,86.80566666666668,87.24166666666667,86.13533333333332,85.93366666666667,85.49766666666666
191,191,86.306,86.91799999999998,86.274,86.48200000000001,20635,86.62199999999996,86.6405,85.85700000000001,87.485,38.39066339066372,38.35788330892378,86.6746000000002,86.85947955538687,86.4897204446135,86.55799999999999,86.84200000000001,87.20200000000001,87.84599999999998,86.19800000000002,85.91400000000002,85.27000000000002
192,192,86.494,86.55,86.072,86.101,24951,86.57899999999997,86.52279999999998,86.072,87.485,2.0523708421795064,23.39533209638232,86.43480000000017,86.54583456668995,86.32376543331037,86.241,86.41,86.719,87.19699999999997,85.932,85.76299999999999,85.28500000000003
