,dt,Open,High,Low,Close,Volume,fast_sma,slow_sma,Lstoch,Hstoch,%K,%D,rolling_mean,boll_high,boll_low,PP,R1,R2,R3,S1,S2,S3
0,2018-01-16T14:00:00.000000000Z,1.24134,1.2431,1.2397,1.24258,22032,,,,,,,,,,1.2417933333333335,1.243886666666667,1.2451933333333336,1.2485933333333337,1.240486666666667,1.2383933333333335,1.2349933333333334
1,2018-01-16T18:00:00.000000000Z,1.24260,1.2443,1.23999,1.2436,13706,,,,,,,,,,1.24263,1.2452699999999999,1.24694,1.25125,1.2409599999999998,1.2383199999999999,1.2340099999999998
2,2018-01-16T22:00:00.000000000Z,1.24306,1.24376,1.24104,1.2423799999999998,10057,,,,,,,,,,1.2423933333333332,1.2437466666666666,1.2451133333333333,1.2478333333333333,1.2410266666666665,1.2396733333333332,1.2369533333333331
3,2018-01-17T02:00:00.000000000Z,1.24238,1.2456,1.24195,1.24516,10908,,,,,,,,,,1.2442366666666667,1.2465233333333332,1.2478866666666666,1.2515366666666665,1.2428733333333333,1.2405866666666667,1.2369366666666668
4,2018-01-17T06:00:00.000000000Z,1.24515,1.24614,1.24424,1.24502,17893,,,,,,,1.243748,1.2444032327830628,1.2430927672169374,1.2451333333333334,1.2460266666666668,1.2470333333333334,1.2489333333333335,1.2441266666666668,1.2432333333333334,1.2413333333333334
5,2018-01-17T10:00:00.000000000Z,1.24503,1.2455,1.24266,1.24374,17701,1.2437466666666668,,1.2397,1.24614,62.732919254659045,,1.24398,1.2445520576893987,1.2434079423106015,1.2439666666666669,1.2452733333333337,1.2468066666666668,1.2496466666666668,1.2424333333333337,1.241126666666667,1.238286666666667
6,2018-01-17T14:00:00.000000000Z,1.24375,1.25419,1.23655,1.24041,69171,1.243385,,1.23655,1.25419,21.88208616780046,,1.243342,1.2443357705972709,1.242348229402729,1.2437166666666666,1.2508833333333331,1.2613566666666665,1.2789966666666663,1.2332433333333332,1.2260766666666667,1.2084366666666668
7,2018-01-17T18:00:00.000000000Z,1.24042,1.24506,1.23714,1.24346,29841,1.2433616666666667,,1.23655,1.25419,39.17233560090714,41.262447007788886,1.243558,1.2445150945616814,1.2426009054383185,1.2418866666666666,1.2466333333333333,1.2498066666666667,1.2577266666666669,1.238713333333333,1.2339666666666664,1.2260466666666663
8,2018-01-17T22:00:00.000000000Z,1.24420,1.24688,1.24266,1.24561,15700,1.2439000000000002,,1.23655,1.25419,51.36054421768782,37.47165532879848,1.2436479999999999,1.2446561009374064,1.2426398990625933,1.24505,1.2474399999999999,1.2492699999999999,1.2534899999999998,1.24322,1.24083,1.2366100000000002
9,2018-01-18T02:00:00.000000000Z,1.24561,1.24606,1.24424,1.2443899999999999,11852,1.2437716666666667,1.243635,1.23655,1.25419,44.44444444444389,44.992441421012956,1.243522,1.2444853626004782,1.2425586373995219,1.2448966666666665,1.245553333333333,1.2467166666666665,1.2485366666666664,1.2437333333333331,1.2430766666666666,1.2412566666666667
