,dt,Open,High,Low,Close,Volume,fast_sma,slow_sma,Lstoch,Hstoch,%K,%D,rolling_mean,boll_high,boll_low,PP,R1,R2,R3,S1,S2,S3
0,2016-06-08T21:00:00.000000000Z,121.917,122.042,120.32600000000001,121.214,26618,,,,,,,,,,121.194,122.062,122.91,124.62599999999999,120.346,119.47800000000001,117.76200000000001
1,2016-06-09T21:00:00.000000000Z,121.186,121.20200000000001,119.916,120.34,27226,,,,,,,,,,120.48599999999999,121.05599999999998,121.772,123.05800000000002,119.76999999999997,119.19999999999997,117.91399999999996
2,2016-06-12T21:00:00.000000000Z,120.207,120.323,119.005,119.978,36812,,,,,,,,,,119.76866666666666,120.53233333333333,121.08666666666666,122.40466666666666,119.21433333333333,118.45066666666666,117.13266666666667
3,2016-06-13T21:00:00.000000000Z,119.959,120.12,118.516,118.911,36112,,,,,,,,,,119.18233333333335,119.84866666666669,120.78633333333335,122.39033333333334,118.24466666666669,117.57833333333335,115.97433333333335
4,2016-06-14T21:00:00.000000000Z,118.930,119.485,118.72200000000001,119.367,33423,,,,,,,119.96199999999999,120.40706109131219,119.51693890868779,119.19133333333333,119.66066666666666,119.95433333333332,120.71733333333331,118.89766666666667,118.42833333333334,117.66533333333335
5,2016-06-15T21:00:00.000000000Z,119.358,119.44200000000001,115.50200000000001,117.038,59867,119.47466666666666,,115.50200000000001,122.042,23.486238532109923,,119.1268,119.77215585144943,118.48144414855058,117.32733333333334,119.15266666666668,121.26733333333334,125.20733333333334,115.21266666666668,113.38733333333334,109.44733333333335
6,2016-06-16T21:00:00.000000000Z,117.051,118.102,116.90100000000001,117.471,36733,118.85083333333334,,115.50200000000001,121.20200000000001,34.54385964912269,,118.553,119.17986392063989,117.9261360793601,117.49133333333334,118.08166666666668,118.69233333333334,119.89333333333333,116.88066666666668,116.29033333333335,115.08933333333336
7,2016-06-19T21:00:00.000000000Z,118.661,119.14299999999999,117.352,117.596,34293,118.3935,,115.50200000000001,120.323,43.434971997510914,33.82169005958118,118.07660000000001,118.57895527766713,117.57424472233289,118.03033333333333,118.70866666666666,119.82133333333331,121.6123333333333,116.91766666666668,116.23933333333335,114.44833333333337
8,2016-06-20T21:00:00.000000000Z,117.576,118.68799999999999,117.31299999999999,117.78,33465,118.02716666666667,,115.50200000000001,120.12,49.32871372888684,42.43584845850682,117.8504,118.29577127769986,117.40502872230013,117.92699999999998,118.54099999999997,119.30199999999998,120.67699999999998,117.16599999999997,116.55199999999998,115.17699999999998
9,2016-06-21T21:00:00.000000000Z,117.800,118.61200000000001,117.429,117.939,27739,117.86516666666667,118.7634,115.50200000000001,119.485,61.185036404719796,51.31624071037252,117.56479999999999,117.73685137314187,117.39274862685811,117.99333333333334,118.55766666666668,119.17633333333335,120.35933333333335,117.37466666666667,116.81033333333333,115.62733333333333
10,2016-06-22T21:00:00.000000000Z,118.001,120.944,117.954,120.88600000000001,56337,118.11833333333334,118.73060000000001,115.50200000000001,120.944,98.9342153619994,69.81598849853536,118.33439999999999,119.0531253126195,117.61567468738048,119.928,121.902,122.918,125.90800000000002,118.91199999999999,116.93799999999999,113.94799999999998
11,2016-06-23T21:00:00.000000000Z,120.873,122.01,109.57600000000001,113.51799999999999,200305,117.53166666666668,118.04840000000002,109.57600000000001,122.01,31.703393919896893,63.9408818955387,117.54379999999999,118.85700373514545,116.23059626485453,115.03466666666667,120.49333333333333,127.46866666666666,139.90266666666668,108.05933333333333,102.60066666666667,90.16666666666667
12,2016-06-26T21:00:00.000000000Z,111.761,113.256,111.38,112.462,81184,116.69683333333334,117.2968,109.57600000000001,122.01,23.210551713044847,51.282720331647056,116.51699999999998,118.25161883421111,114.78238116578885,112.366,113.352,114.242,116.11800000000001,111.476,110.49,108.61399999999999
13,2016-06-27T21:00:00.000000000Z,112.416,113.861,111.925,113.709,43611,116.04900000000002,116.7766,109.57600000000001,122.01,33.23950458420457,29.38448340571544,115.70279999999998,117.49021305382945,113.91538694617051,113.165,114.40500000000002,115.10100000000001,117.03700000000002,112.46900000000001,111.229,109.29299999999999
14,2016-06-28T21:00:00.000000000Z,113.715,114.501,112.948,114.399,38625,115.48550000000002,116.2798,109.57600000000001,122.01,38.788804889818195,31.746287062355872,114.99479999999998,116.67762706330744,113.31197293669253,113.94933333333334,114.95066666666669,115.50233333333335,117.05533333333337,113.39766666666668,112.39633333333333,110.84333333333332
15,2016-06-29T21:00:00.000000000Z,114.423,114.79799999999999,113.344,114.596,50001,114.92833333333336,116.0356,109.57600000000001,122.01,40.37317033939197,37.467159937804915,113.73679999999999,114.1588852105914,113.31471478940858,114.246,115.148,115.69999999999999,117.15399999999998,113.694,112.792,111.33800000000001
16,2016-06-30T21:00:00.000000000Z,114.559,114.75200000000001,113.682,114.2,32955,113.81400000000004,115.7085,109.57600000000001,122.01,37.18835451182239,38.78344324701085,113.8732,114.30070371343415,113.44569628656585,114.21133333333334,114.74066666666668,115.28133333333335,116.35133333333336,113.67066666666668,113.14133333333334,112.07133333333333
17,2016-07-03T21:00:00.000000000Z,114.237,114.51,113.963,114.37299999999999,17620,113.95650000000005,115.3862,111.38,114.79799999999999,87.56582796957291,55.04245094026243,114.25540000000001,114.4234924596762,114.08730754032382,114.282,114.601,114.82900000000001,115.37600000000002,114.05399999999999,113.73499999999999,113.18799999999997
18,2016-07-04T21:00:00.000000000Z,114.366,114.38,112.39399999999999,112.68799999999999,30161,113.99416666666671,114.87700000000002,111.925,114.79799999999999,26.557605290636744,50.43726259067734,114.05120000000002,114.43864215697316,113.66375784302689,113.154,113.914,115.14,117.126,111.928,111.16799999999999,109.18199999999999
19,2016-07-05T21:00:00.000000000Z,112.619,112.704,110.831,112.456,49901,113.78533333333337,114.3287,110.831,114.79799999999999,40.962944290395924,51.6954591835352,113.66260000000003,114.16698274157629,113.15821725842376,111.997,113.163,113.86999999999999,115.74299999999998,111.29,110.12400000000001,108.25100000000002
20,2016-07-06T21:00:00.000000000Z,112.449,112.52600000000001,111.22,111.484,33130,113.29950000000004,113.3885,110.831,114.79799999999999,16.46080161330966,27.993783731447447,113.04020000000003,113.6530103703431,112.42738962965696,111.74333333333334,112.26666666666668,113.04933333333335,114.35533333333336,110.96066666666667,110.43733333333333,109.13133333333332
21,2016-07-07T21:00:00.000000000Z,111.455,111.863,110.869,111.13,37203,112.72183333333338,113.14969999999998,110.831,114.75200000000001,7.625605712828152,21.683117205511248,112.42620000000002,113.0600046228926,111.79239537710744,111.28733333333332,111.70566666666664,112.28133333333332,113.27533333333332,110.71166666666664,110.29333333333332,109.29933333333332
22,2016-07-10T21:00:00.000000000Z,111.191,113.78399999999999,111.103,113.678,32974,112.63483333333336,113.27129999999997,110.831,114.51,77.3851590106005,33.82385544557944,112.28720000000003,112.79388658952062,111.78051341047943,112.855,114.60700000000001,115.536,118.217,111.92600000000002,110.174,107.49300000000001
23,2016-07-11T21:00:00.000000000Z,113.697,116.426,113.286,115.794,46934,112.87166666666668,113.47979999999998,110.831,116.426,88.70420017873091,57.90498830071986,112.90840000000003,113.85428778404209,111.96251221595797,115.16866666666665,117.0513333333333,118.30866666666665,121.44866666666665,113.9113333333333,112.02866666666665,108.88866666666665
24,2016-07-12T21:00:00.000000000Z,115.825,116.23,114.926,115.869,46535,113.40183333333336,113.62679999999996,110.831,116.426,90.0446827524575,85.37801398059632,113.59100000000004,114.72419327565957,112.4578067243405,115.675,116.42399999999999,116.979,118.283,115.11999999999999,114.371,113.067
25,2016-07-13T21:00:00.000000000Z,115.812,118.035,115.374,117.15100000000001,56944,114.18433333333336,113.88229999999996,110.869,118.035,87.66396874127844,88.8042838908223,114.72440000000003,115.90648515979183,113.54231484020823,116.85333333333334,118.33266666666668,119.51433333333334,122.17533333333334,115.67166666666668,114.19233333333334,111.53133333333334
26,2016-07-14T21:00:00.000000000Z,117.145,118.40700000000001,115.492,115.699,55849,114.88683333333334,114.03219999999996,110.869,118.40700000000001,64.07535155213573,80.59466768195723,115.63820000000003,116.2613064716403,115.01509352835976,116.53266666666667,117.57333333333334,119.44766666666668,122.36266666666668,114.65833333333333,113.61766666666666,110.70266666666666
27,2016-07-17T21:00:00.000000000Z,116.413,117.696,116.321,117.572,37175,115.96050000000001,114.35209999999998,111.103,118.40700000000001,88.56790799561875,80.10240942967765,116.41700000000003,116.85551582069523,115.97848417930483,117.19633333333333,118.07166666666666,118.57133333333333,119.94633333333333,116.69666666666666,115.82133333333333,114.44633333333333
28,2016-07-18T21:00:00.000000000Z,117.587,117.77,116.575,116.956,36730,116.50683333333335,114.77889999999995,113.286,118.40700000000001,71.66569029486418,74.76964994753956,116.64940000000004,117.06088216850797,116.23791783149211,117.10033333333332,117.62566666666665,118.29533333333332,119.49033333333331,116.43066666666665,115.90533333333333,114.71033333333334
