,dt,Open,High,Low,Close,Volume,fast_sma,slow_sma,Lstoch,Hstoch,%K,%D,rolling_mean,boll_high,boll_low,PP,R1,R2,R3,S1,S2,S3
0,2018-05-04T16:00:00.000000000Z,1.35347,1.35366,1.35266,1.35366,1001,,,,,,,,,,1.3533266666666666,1.3539933333333332,1.3543266666666667,1.3553266666666668,1.352993333333333,1.3523266666666665,1.3513266666666663
1,2018-05-04T16:15:00.000000000Z,1.35364,1.35408,1.3532,1.35356,984,,,,,,,,,,1.3536133333333333,1.3540266666666667,1.3544933333333333,1.3553733333333333,1.3531466666666667,1.3527333333333333,1.3518533333333334
2,2018-05-04T16:30:00.000000000Z,1.35356,1.35376,1.35299,1.35362,613,,,,,,,,,,1.3534566666666665,1.3539233333333331,1.3542266666666667,1.3549966666666668,1.353153333333333,1.3526866666666664,1.3519166666666662
3,2018-05-04T16:45:00.000000000Z,1.35362,1.3548799999999999,1.35356,1.35464,809,,,,,,,,,,1.35436,1.35516,1.3556799999999998,1.3569999999999995,1.3538400000000002,1.3530400000000002,1.3517200000000005
4,2018-05-04T17:00:00.000000000Z,1.35464,1.3547200000000001,1.35396,1.35405,616,,,,,,,1.353906,1.3541325943512095,1.3536794056487906,1.3542433333333335,1.3545266666666669,1.3550033333333336,1.3557633333333337,1.3537666666666668,1.3534833333333334,1.3527233333333333
5,2018-05-04T17:15:00.000000000Z,1.35408,1.3551799999999998,1.35406,1.35509,435,1.3541033333333334,,1.35266,1.3551799999999998,96.42857142857426,,1.354192,1.3545230853364316,1.3538609146635685,1.3547766666666667,1.3554933333333334,1.3558966666666665,1.3570166666666663,1.3543733333333337,1.353656666666667,1.3525366666666672
6,2018-05-04T17:30:00.000000000Z,1.35509,1.35509,1.3539,1.3541,513,1.3541766666666668,,1.35299,1.3551799999999998,50.6849315068589,,1.3543000000000003,1.3545855477193047,1.3540144522806958,1.3543633333333334,1.3548266666666666,1.3555533333333332,1.356743333333333,1.3536366666666668,1.3531733333333336,1.3519833333333338
7,2018-05-04T17:45:00.000000000Z,1.35411,1.3552799999999998,1.35404,1.35453,455,1.3543383333333336,,1.35299,1.3552799999999998,67.2489082969503,71.45413707746116,1.3544820000000004,1.354695524003335,1.3542684759966659,1.3546166666666668,1.3551933333333337,1.3558566666666667,1.3570966666666666,1.3539533333333338,1.353376666666667,1.352136666666667
8,2018-05-04T18:00:00.000000000Z,1.35454,1.3546200000000002,1.3541,1.3546,404,1.354501666666667,,1.35356,1.3552799999999998,60.465116279075474,59.46631869429489,1.3544740000000004,1.354685854903177,1.3542621450968237,1.3544400000000003,1.3547800000000005,1.3549600000000004,1.3554800000000005,1.3542600000000005,1.3539200000000002,1.3534000000000002
9,2018-05-04T18:15:00.000000000Z,1.35466,1.3550200000000001,1.3544200000000002,1.35479,475,1.3545266666666669,1.3542640000000001,1.3539,1.3552799999999998,64.4927536231898,64.06892606640518,1.3546220000000004,1.3548037759610072,1.3544402240389937,1.3547433333333334,1.3550666666666666,1.3553433333333333,1.3559433333333333,1.3544666666666667,1.3541433333333335,1.3535433333333335
10,2018-05-04T18:30:00.000000000Z,1.35480,1.3548,1.35416,1.3543399999999999,401,1.3545750000000005,1.354332,1.3539,1.3552799999999998,31.884057971004697,52.280642624423315,1.3544720000000003,1.3546035009505673,1.3543404990494334,1.3544333333333334,1.3547066666666667,1.3550733333333334,1.3557133333333333,1.3540666666666668,1.3537933333333334,1.3531533333333334
11,2018-05-04T18:45:00.000000000Z,1.35435,1.35461,1.3542100000000001,1.35437,227,1.3544550000000004,1.354413,1.3539,1.3552799999999998,34.05797101449765,43.47826086956405,1.3545260000000003,1.3546175559937965,1.3544344440062042,1.354396666666667,1.3545833333333337,1.3547966666666669,1.3551966666666668,1.3541833333333337,1.353996666666667,1.353596666666667
12,2018-05-04T19:00:00.000000000Z,1.35430,1.35443,1.35398,1.35404,248,1.3544450000000001,1.3544550000000002,1.35398,1.3552799999999998,4.6153846153812,23.519137866961188,1.3544280000000004,1.3545699242755842,1.3542860757244166,1.35415,1.35432,1.3546,1.35505,1.35387,1.3537,1.3532499999999998
13,2018-05-04T19:15:00.000000000Z,1.35404,1.35405,1.35366,1.35376,158,1.3543166666666666,1.354367,1.35366,1.3550200000000001,7.352941176469628,15.3420989354495,1.3542600000000005,1.354453293817801,1.3540667061821998,1.3538233333333334,1.3539866666666667,1.3542133333333333,1.3546033333333332,1.3535966666666668,1.3534333333333335,1.3530433333333336
14,2018-05-04T19:30:00.000000000Z,1.35376,1.35392,1.3536,1.35372,174,1.35417,1.3543340000000001,1.3536,1.3550200000000001,8.450704225359381,6.806343339070075,1.3540460000000007,1.354200012986466,1.3538919870135355,1.3537466666666667,1.3538933333333334,1.3540666666666668,1.3543866666666668,1.3535733333333333,1.3534266666666666,1.3531066666666665
15,2018-05-04T19:45:00.000000000Z,1.35378,1.35382,1.3535,1.3535700000000002,195,1.3539666666666668,1.354182,1.3535,1.3548,5.384615384633253,7.062753595487426,1.3538920000000005,1.354050327192864,1.3537336728071372,1.35363,1.3537600000000003,1.3539500000000002,1.3542700000000003,1.3534400000000002,1.35331,1.35299
16,2018-05-04T20:00:00.000000000Z,1.35364,1.35372,1.35332,1.35338,160,1.3538066666666666,1.35411,1.35332,1.35461,4.651162790693672,6.162160800228775,1.3536940000000006,1.3538161474518773,1.353571852548124,1.3534733333333335,1.353626666666667,1.3538733333333335,1.3542733333333334,1.353226666666667,1.3530733333333336,1.3526733333333336
17,2018-05-04T20:15:00.000000000Z,1.35338,1.3535,1.35287,1.35304,212,1.353585,1.3539609999999997,1.35287,1.35443,10.897435897436079,6.97773802425434,1.3534940000000009,1.3536412073367745,1.3533467926632272,1.3531366666666667,1.3534033333333333,1.3537666666666666,1.3543966666666665,1.3527733333333334,1.3525066666666667,1.3518766666666668
18,2018-05-04T20:30:00.000000000Z,1.35304,1.35376,1.35284,1.35362,424,1.353515,1.3538629999999998,1.35284,1.35405,64.46280991735917,26.67046953516298,1.3534660000000007,1.3536001454434567,1.3533318545565447,1.3534066666666666,1.3539733333333333,1.3543266666666667,1.3552466666666667,1.3530533333333332,1.3524866666666666,1.3515666666666666
19,2018-05-04T20:45:00.000000000Z,1.35364,1.35386,1.3525,1.35295,1158,1.3533800000000002,1.3536789999999999,1.3525,1.35392,31.690140845075266,35.683462219956844,1.353312000000001,1.353464290840172,1.35315970915983,1.3531033333333333,1.3537066666666666,1.3544633333333334,1.3558233333333334,1.3523466666666666,1.3517433333333333,1.3503833333333333
20,2018-05-06T21:00:00.000000000Z,1.35337,1.3538,1.3532799999999998,1.3535,53,1.3533433333333338,1.3535949999999999,1.3525,1.35386,73.52941176469628,56.56078750904357,1.3532980000000008,1.3534435335012986,1.353152466498703,1.3535266666666665,1.3537733333333333,1.3540466666666666,1.3545666666666667,1.3532533333333332,1.3530066666666665,1.3524866666666664
21,2018-05-06T21:15:00.000000000Z,1.35350,1.35382,1.35338,1.35376,39,1.3533750000000004,1.3535339999999998,1.3525,1.35386,92.64705882353037,65.95553714443399,1.353374000000001,1.3535537080966467,1.3531942919033553,1.3536533333333336,1.3539266666666672,1.3540933333333336,1.3545333333333336,1.3534866666666672,1.3532133333333336,1.3527733333333336
22,2018-05-06T21:30:00.000000000Z,1.35376,1.35396,1.35306,1.35344,190,1.3533850000000003,1.3534739999999998,1.3525,1.35396,64.38356164383082,76.8533440773525,1.3534540000000006,1.3536076066404819,1.3533003933595193,1.3534866666666667,1.3539133333333335,1.3543866666666668,1.355286666666667,1.3530133333333334,1.3525866666666666,1.3516866666666665
23,2018-05-06T21:45:00.000000000Z,1.35344,1.35368,1.35305,1.35364,81,1.3534850000000003,1.353462,1.3525,1.35396,78.08219178081546,78.37093741605891,1.3534580000000007,1.3536130161281938,1.3533029838718076,1.353456666666667,1.3538633333333339,1.3540866666666669,1.3547166666666668,1.353233333333334,1.352826666666667,1.3521966666666672
24,2018-05-06T22:00:00.000000000Z,1.35364,1.3537299999999999,1.35306,1.35352,530,1.3534683333333337,1.3534419999999998,1.3525,1.35396,69.86301369863077,70.77625570775905,1.3535720000000009,1.3536358748776913,1.3535081251223104,1.3534366666666664,1.3538133333333329,1.3541066666666663,1.3547766666666663,1.353143333333333,1.3527666666666665,1.3520966666666665
25,2018-05-06T22:15:00.000000000Z,1.35354,1.3539299999999999,1.35352,1.35374,372,1.3536000000000004,1.3534589999999997,1.35305,1.35396,75.82417582416295,74.58979376786976,1.3536200000000007,1.3536892820323032,1.3535507179676982,1.3537299999999999,1.3539399999999997,1.3541399999999997,1.3545499999999995,1.35353,1.35332,1.3529100000000003
26,2018-05-06T22:30:00.000000000Z,1.35374,1.35374,1.35344,1.3534899999999999,92,1.353598333333334,1.35347,1.35305,1.35396,48.35164835162529,64.67961262480637,1.353566000000001,1.3536269918027286,1.3535050081972733,1.3535566666666667,1.3536733333333335,1.3538566666666667,1.3541566666666667,1.3533733333333335,1.3532566666666668,1.3529566666666668
27,2018-05-06T22:45:00.000000000Z,1.35348,1.3537299999999999,1.35344,1.35368,120,1.3535850000000007,1.353534,1.35305,1.35396,69.23076923076172,64.46886446885003,1.3536140000000008,1.35366710367219,1.3535608963278116,1.3536166666666665,1.353793333333333,1.3539066666666664,1.3541966666666663,1.353503333333333,1.3533266666666666,1.3530366666666667
28,2018-05-06T23:00:00.000000000Z,1.35368,1.35376,1.35356,1.35374,127,1.3536350000000006,1.3535460000000001,1.35305,1.3539299999999999,78.40909090909521,65.33050283049411,1.3536340000000007,1.3536943738353928,1.3535736261646085,1.3536866666666667,1.3538133333333333,1.3538866666666667,1.3540866666666667,1.3536133333333333,1.3534866666666667,1.3532866666666667
29,2018-05-06T23:15:00.000000000Z,1.35368,1.35392,1.35356,1.35391,107,1.3536800000000004,1.353642,1.35306,1.3539299999999999,97.70114942529763,81.78033652171823,1.353712000000001,1.3537874486580403,1.3536365513419615,1.3537966666666668,1.3540333333333334,1.3541566666666667,1.3545166666666666,1.3536733333333335,1.3534366666666668,1.353076666666667
30,2018-05-06T23:30:00.000000000Z,1.35384,1.35384,1.35354,1.3536,142,1.3536933333333339,1.3536519999999999,1.35344,1.3539299999999999,32.65306122448517,69.58776718629271,1.3536840000000008,1.3537626288751037,1.3536053711248979,1.3536599999999999,1.3537799999999998,1.3539599999999998,1.3542599999999998,1.3534799999999998,1.35336,1.35306
31,2018-05-06T23:45:00.000000000Z,1.35353,1.35353,1.35312,1.35312,244,1.3535900000000005,1.353588,1.35312,1.35392,0.0,43.45140354992765,1.353610000000001,1.3537583239697428,1.3534616760302594,1.3532566666666668,1.3533933333333334,1.3536666666666666,1.3540766666666664,1.3529833333333336,1.352846666666667,1.3524366666666672
32,2018-05-07T00:00:00.000000000Z,1.35314,1.35391,1.35296,1.35364,442,1.3536150000000005,1.3536080000000001,1.35296,1.35392,70.83333333332948,34.49546485260493,1.3536020000000009,1.3537494109900932,1.3534545890099086,1.3535033333333333,1.3540466666666666,1.3544533333333333,1.3554033333333333,1.3530966666666666,1.3525533333333333,1.3516033333333333
33,2018-05-07T00:15:00.000000000Z,1.35371,1.35417,1.35352,1.35402,293,1.353671666666667,1.3536460000000001,1.35296,1.35417,87.60330578511774,52.81221303948246,1.3536580000000007,1.3538325852227429,1.3534834147772585,1.3539033333333335,1.3542866666666669,1.3545533333333335,1.3552033333333335,1.3536366666666668,1.3532533333333334,1.3526033333333334
34,2018-05-07T00:30:00.000000000Z,1.35402,1.35419,1.35382,1.35419,216,1.3537466666666669,1.3537130000000002,1.35296,1.35419,100.0,86.14554637281579,1.3537140000000005,1.3539218942038638,1.3535061057961373,1.3540666666666665,1.354313333333333,1.3544366666666665,1.3548066666666665,1.353943333333333,1.3536966666666665,1.3533266666666666
35,2018-05-07T00:45:00.000000000Z,1.35420,1.3547,1.35382,1.3547,325,1.3538783333333335,1.353809,1.35296,1.3547,100.0,95.8677685950393,1.3539340000000006,1.3542307237772748,1.3536372762227264,1.3544066666666668,1.3549933333333335,1.3552866666666668,1.3561666666666667,1.3541133333333335,1.3535266666666668,1.3526466666666668
36,2018-05-07T01:00:00.000000000Z,1.35478,1.3551,1.3544,1.355,334,1.354111666666667,1.35396,1.35296,1.3551,95.3271028037389,98.44236760124635,1.3543100000000006,1.3545810627233685,1.3540389372766326,1.3548333333333336,1.355266666666667,1.3555333333333335,1.3562333333333334,1.3545666666666671,1.3541333333333336,1.3534333333333337
37,2018-05-07T01:15:00.000000000Z,1.35501,1.35542,1.35477,1.3550200000000001,292,1.3544283333333336,1.354094,1.35296,1.35542,83.73983739837662,93.02231340070522,1.3545860000000005,1.3548164777646539,1.3543555222353472,1.3550700000000002,1.3553700000000004,1.3557200000000003,1.3563700000000003,1.3547200000000004,1.3544200000000002,1.3537700000000001
38,2018-05-07T01:30:00.000000000Z,1.35504,1.35512,1.35473,1.35503,273,1.35466,1.3542229999999997,1.35352,1.35542,79.47368421052053,86.18020813754538,1.3547880000000003,1.3549687415281544,1.3546072584718463,1.3549600000000002,1.3551900000000003,1.3553500000000003,1.3557400000000004,1.3548000000000002,1.35457,1.35418
39,2018-05-07T01:45:00.000000000Z,1.35504,1.35504,1.3547799999999999,1.35494,218,1.3548133333333334,1.354326,1.35382,1.35542,69.99999999999861,77.73784053629862,1.3549380000000004,1.3550067749954524,1.3548692250045484,1.35492,1.35506,1.35518,1.3554400000000002,1.3547999999999998,1.3546599999999998,1.3543999999999996
40,2018-05-07T02:00:00.000000000Z,1.35494,1.3555,1.3548799999999999,1.35542,150,1.3550183333333337,1.354508,1.35382,1.3555,95.23809523810341,81.5705931495409,1.3550820000000003,1.3551780728889928,1.3549859271110078,1.3552666666666664,1.355653333333333,1.3558866666666665,1.3565066666666665,1.3550333333333329,1.3546466666666663,1.3540266666666663
41,2018-05-07T02:15:00.000000000Z,1.35542,1.35588,1.3554,1.3557,243,1.3551850000000005,1.3547660000000001,1.3544,1.35588,87.83783783783257,84.35864435864491,1.3552220000000001,1.355384957049554,1.3550590429504463,1.35566,1.3559200000000002,1.3561400000000001,1.3566200000000002,1.3554400000000002,1.35518,1.3547
42,2018-05-07T02:30:00.000000000Z,1.35569,1.3558299999999999,1.35554,1.35576,125,1.3553116666666671,1.354978,1.35473,1.35588,89.56521739131308,90.88038348908306,1.3553700000000002,1.3555577498335534,1.355182250166447,1.35571,1.35588,1.3559999999999999,1.3562899999999998,1.35559,1.35542,1.3551300000000002
43,2018-05-07T02:45:00.000000000Z,1.35575,1.35575,1.35541,1.35571,130,1.3554266666666672,1.355147,1.35473,1.35588,85.21739130434732,87.5401488444977,1.3555060000000003,1.35567766828478,1.3553343317152207,1.3556233333333332,1.3558366666666664,1.3559633333333332,1.3563033333333332,1.3554966666666663,1.3552833333333332,1.3549433333333332
44,2018-05-07T03:00:00.000000000Z,1.35578,1.3565,1.35572,1.35626,292,1.3556316666666675,1.3553540000000002,1.3547799999999999,1.3565,86.04651162790728,86.94304010785591,1.3557700000000001,1.3559223154621147,1.3556176845378856,1.35616,1.3566,1.35694,1.35772,1.35582,1.35538,1.3546
45,2018-05-07T03:15:00.000000000Z,1.35626,1.3563,1.35606,1.35622,166,1.355845000000001,1.3555060000000003,1.3548799999999999,1.3565,82.71604938271435,84.65998410498968,1.35593,1.3560721267040325,1.3557878732959676,1.3561933333333336,1.3563266666666671,1.3564333333333336,1.3566733333333336,1.356086666666667,1.3559533333333336,1.3557133333333335
