,dt,Open,High,Low,Close,Volume,fast_sma,slow_sma,Lstoch,Hstoch,%K,%D,rolling_mean,boll_high,boll_low,PP,R1,R2,R3,S1,S2,S3
0,2016-06-08T21:00:00.000000000Z,1.26932,1.2767,1.26709,1.272,47744,,,,,,,,,,1.27193,1.27677,1.28154,1.2911499999999998,1.26716,1.26232,1.2527100000000002
1,2016-06-09T21:00:00.000000000Z,1.27192,1.27816,1.26604,1.2780799999999999,51166,,,,,,,,,,1.2740933333333333,1.2821466666666665,1.2862133333333332,1.2983333333333331,1.2700266666666666,1.2619733333333334,1.2498533333333335
2,2016-06-12T21:00:00.000000000Z,1.27921,1.2839399999999999,1.27502,1.28376,54754,,,,,,,,,,1.2809066666666666,1.2867933333333332,1.2898266666666665,1.2987466666666663,1.2778733333333334,1.2719866666666668,1.263066666666667
3,2016-06-13T21:00:00.000000000Z,1.28330,1.2873299999999999,1.28152,1.28716,57879,,,,,,,,,,1.2853366666666666,1.2891533333333332,1.2911466666666664,1.2969566666666663,1.2833433333333333,1.2795266666666667,1.2737166666666668
4,2016-06-14T21:00:00.000000000Z,1.28722,1.29434,1.28264,1.29122,68803,,,,,,,1.2824440000000001,1.2862281141631828,1.2786598858368174,1.2893999999999999,1.2961599999999998,1.3011,1.3128,1.2844599999999997,1.2776999999999998,1.2659999999999998
5,2016-06-15T21:00:00.000000000Z,1.29090,1.3086,1.28952,1.29692,83399,1.2848566666666668,,1.26604,1.3086,72.55639097744377,,1.287428,1.2910108452380755,1.2838451547619245,1.2983466666666665,1.307173333333333,1.3174266666666665,1.3365066666666665,1.288093333333333,1.2792666666666666,1.2601866666666666
6,2016-06-16T21:00:00.000000000Z,1.29647,1.2966799999999998,1.28294,1.28934,64416,1.2877466666666668,,1.26604,1.3086,54.74624060150356,,1.2896800000000002,1.2921333344655797,1.2872266655344207,1.289653333333333,1.2963666666666662,1.303393333333333,1.3171333333333328,1.2826266666666664,1.2759133333333332,1.2621733333333334
7,2016-06-19T21:00:00.000000000Z,1.28457,1.28601,1.27726,1.28062,52299,1.2881700000000003,,1.27502,1.3086,16.676593210244366,47.99307492973057,1.289052,1.2920244451214447,1.2860795548785555,1.2812966666666668,1.2853333333333334,1.2900466666666668,1.2987966666666668,1.2765833333333334,1.2725466666666667,1.2637966666666667
8,2016-06-20T21:00:00.000000000Z,1.28055,1.2826899999999999,1.27626,1.28176,56408,1.2878366666666667,,1.27626,1.3086,17.006802721088604,29.476545510945513,1.2879720000000001,1.2913735481769337,1.2845704518230665,1.2802366666666665,1.284213333333333,1.2866666666666664,1.2930966666666663,1.277783333333333,1.2738066666666665,1.2673766666666666
9,2016-06-21T21:00:00.000000000Z,1.28160,1.28536,1.2741799999999999,1.2845,58630,1.2873933333333334,1.2845360000000001,1.2741799999999999,1.3086,29.982568274259357,21.221988068530777,1.286628,1.289959685759492,1.2832963142405083,1.2813466666666666,1.2885133333333334,1.2925266666666668,1.303706666666667,1.2773333333333332,1.2701666666666664,1.2589866666666663
10,2016-06-22T21:00:00.000000000Z,1.28465,1.28474,1.2678200000000002,1.2755100000000001,109206,1.2847750000000002,1.2848870000000001,1.2678200000000002,1.3086,18.857282981853874,21.94888465906728,1.282346,1.2848907141293275,1.2798012858706724,1.2760233333333335,1.2842266666666668,1.2929433333333333,1.3098633333333332,1.267306666666667,1.2591033333333337,1.2421833333333339
