,dt,Open,High,Low,Close,Volume,fast_sma,slow_sma,Lstoch,Hstoch,%K,%D,rolling_mean,boll_high,boll_low,PP,R1,R2,R3,S1,S2,S3
0,2018-01-16T14:00:00.000000000Z,110.692,110.882,110.641,110.734,5476,,,,,,,,,,110.75233333333334,110.86366666666667,110.99333333333334,111.23433333333334,110.62266666666667,110.51133333333334,110.27033333333334
1,2018-01-16T18:00:00.000000000Z,110.731,110.736,110.24799999999999,110.456,4564,,,,,,,,,,110.48,110.71200000000002,110.96800000000002,111.45600000000003,110.224,109.99199999999999,109.50399999999998
2,2018-01-16T22:00:00.000000000Z,110.474,110.514,110.19200000000001,110.42,5397,,,,,,,,,,110.37533333333334,110.55866666666668,110.69733333333333,111.01933333333332,110.2366666666667,110.05333333333336,109.73133333333337
3,2018-01-17T02:00:00.000000000Z,110.418,110.93,110.381,110.853,5498,,,,,,,,,,110.72133333333333,111.06166666666667,111.27033333333334,111.81933333333335,110.51266666666666,110.17233333333333,109.62333333333332
4,2018-01-17T06:00:00.000000000Z,110.851,110.87799999999999,110.72200000000001,110.73700000000001,4251,,,,,,,110.64000000000001,110.73548232820791,110.54451767179212,110.779,110.83599999999998,110.93499999999997,111.09099999999995,110.68,110.62300000000002,110.46700000000004
5,2018-01-17T10:00:00.000000000Z,110.740,110.84200000000001,110.647,110.779,3193,110.66316666666667,,110.19200000000001,110.93,79.5392953929525,,110.649,110.74772626296989,110.55027373703011,110.75600000000001,110.86500000000002,110.95100000000002,111.14600000000003,110.67000000000002,110.561,110.366
6,2018-01-17T14:00:00.000000000Z,110.782,110.87799999999999,110.619,110.76799999999999,5844,110.66883333333334,,110.19200000000001,110.93,78.0487804878021,,110.7114,110.79558476703062,110.62721523296938,110.755,110.89099999999999,111.01399999999998,111.27299999999997,110.632,110.49600000000001,110.23700000000002
7,2018-01-17T18:00:00.000000000Z,110.772,111.346,110.603,111.292,5751,110.80816666666668,,110.19200000000001,111.346,95.3206239168109,84.30289993252184,110.88580000000002,111.0013148258883,110.77028517411173,111.08033333333333,111.55766666666666,111.82333333333334,112.56633333333335,110.81466666666665,110.33733333333332,109.59433333333331
8,2018-01-17T22:00:00.000000000Z,111.287,111.398,111.196,111.281,4814,110.9516666666667,,110.381,111.398,88.49557522123985,87.28832654195095,110.97140000000002,111.11544192098138,110.82735807901865,111.29166666666667,111.38733333333334,111.49366666666667,111.69566666666667,111.18533333333335,111.08966666666667,110.88766666666668
9,2018-01-18T02:00:00.000000000Z,111.284,111.484,111.11399999999999,111.12899999999999,4290,110.9976666666667,110.84490000000001,110.603,111.484,59.70488081725268,81.17369331843447,111.04980000000003,111.17997555454082,110.91962444545925,111.24233333333332,111.37066666666665,111.61233333333332,111.98233333333333,111.00066666666665,110.87233333333332,110.50233333333331
10,2018-01-18T06:00:00.000000000Z,111.131,111.32,111.09899999999999,111.309,3999,111.09300000000003,110.90240000000001,110.603,111.484,80.13620885357581,76.11222163068943,111.15580000000003,111.27003736253961,111.04156263746044,111.24266666666665,111.38633333333331,111.46366666666665,111.68466666666666,111.16533333333331,111.02166666666665,110.80066666666664
11,2018-01-18T10:00:00.000000000Z,111.307,111.35700000000001,111.12799999999999,111.14,3398,111.1531666666667,110.97080000000003,110.603,111.484,60.95346197502906,66.93151721528584,111.23020000000001,111.27420766978608,111.18619233021394,111.20833333333333,111.28866666666667,111.43733333333336,111.66633333333338,111.05966666666664,110.9793333333333,110.75033333333327
12,2018-01-18T14:00:00.000000000Z,111.137,111.17200000000001,110.694,110.962,8616,111.18550000000003,111.02500000000002,110.603,111.484,40.74914869466615,60.612939841090316,111.16420000000001,111.23371564572095,111.09468435427907,110.94266666666668,111.19133333333336,111.42066666666669,111.8986666666667,110.71333333333335,110.46466666666667,109.98666666666666
13,2018-01-18T18:00:00.000000000Z,110.960,111.204,110.88799999999999,111.10799999999999,4135,111.15483333333337,111.05050000000001,110.694,111.484,52.405063291138156,51.369224653611106,111.12959999999998,111.19126907652947,111.0679309234705,111.06666666666666,111.24533333333333,111.38266666666667,111.69866666666667,110.92933333333333,110.75066666666666,110.43466666666666
14,2018-01-18T22:00:00.000000000Z,111.069,111.132,110.852,111.052,4712,111.11666666666672,111.082,110.694,111.484,45.316455696203505,46.15688922733592,111.11419999999998,111.17827261505509,111.05012738494487,111.012,111.172,111.292,111.572,110.892,110.732,110.452
15,2018-01-19T02:00:00.000000000Z,111.049,111.066,110.785,110.874,3752,111.07416666666671,111.0915,110.694,111.35700000000001,27.149321266966766,41.6236134181028,111.0272,111.08173714330619,110.9726628566938,110.90833333333335,111.0316666666667,111.18933333333335,111.47033333333336,110.75066666666669,110.62733333333334,110.34633333333333
16,2018-01-19T06:00:00.000000000Z,110.877,110.911,110.492,110.63799999999999,5450,110.96233333333339,111.07849999999999,110.492,111.35700000000001,16.878612716761275,29.781463226643837,110.9268,111.01897537632145,110.83462462367855,110.68033333333334,110.86866666666667,111.09933333333333,111.51833333333333,110.44966666666667,110.26133333333334,109.84233333333334
17,2018-01-19T10:00:00.000000000Z,110.636,110.781,110.522,110.568,3764,110.86700000000006,111.00609999999999,110.492,111.204,10.674157303370023,18.234030429032675,110.848,110.96851763356455,110.72748236643545,110.62366666666667,110.72533333333332,110.88266666666667,111.14166666666667,110.46633333333332,110.36466666666666,110.10566666666666
18,2018-01-19T14:00:00.000000000Z,110.571,110.75200000000001,110.51,110.61,6737,110.8083333333334,110.939,110.492,111.204,16.57303370786472,14.70860124266533,110.74840000000002,110.85203252385232,110.64476747614772,110.62400000000001,110.73800000000001,110.86600000000001,111.10800000000002,110.49600000000001,110.382,110.14
19,2018-01-19T18:00:00.000000000Z,110.614,110.84200000000001,110.571,110.818,2649,110.76000000000006,110.9079,110.492,111.132,50.93749999999893,26.061563670411214,110.70160000000001,110.76940265481527,110.63379734518476,110.74366666666667,110.91633333333334,111.01466666666668,111.2856666666667,110.64533333333333,110.47266666666665,110.20166666666664
20,2018-01-21T22:00:00.000000000Z,110.566,110.83200000000001,110.52799999999999,110.81200000000001,5288,110.72000000000007,110.85819999999998,110.492,111.066,55.7491289198621,41.0865542092419,110.6892,110.74796478537353,110.63043521462647,110.724,110.92000000000002,111.02800000000002,111.33200000000004,110.616,110.41999999999999,110.11599999999997
21,2018-01-22T02:00:00.000000000Z,110.808,110.898,110.751,110.791,2422,110.70616666666672,110.82329999999997,110.492,110.911,71.36038186157388,59.34900359381163,110.7198,110.78017010849749,110.65942989150253,110.81333333333333,110.87566666666666,110.96033333333332,111.10733333333332,110.72866666666667,110.66633333333334,110.51933333333335
