,dt,Open,High,Low,Close,Volume,fast_sma,slow_sma,Lstoch,Hstoch,%K,%D,rolling_mean,boll_high,boll_low,PP,R1,R2,R3,S1,S2,S3
0,2016-06-08T21:00:00.000000000Z,0.95911,0.96562,0.95783,0.96455,7962,,,,,,,,,,0.9626666666666667,0.9675033333333334,0.9704566666666667,0.9782466666666668,0.9597133333333333,0.9548766666666666,0.9470866666666665
1,2016-06-09T21:00:00.000000000Z,0.96472,0.9658200000000001,0.9617,0.96457,8713,,,,,,,,,,0.96403,0.9663600000000001,0.9681500000000002,0.9722700000000003,0.96224,0.9599099999999999,0.9557899999999998
2,2016-06-12T21:00:00.000000000Z,0.96460,0.9678200000000001,0.96298,0.96444,9896,,,,,,,,,,0.96508,0.9671800000000002,0.9699200000000002,0.9747600000000004,0.96234,0.9602399999999999,0.9553999999999997
3,2016-06-13T21:00:00.000000000Z,0.96403,0.96686,0.9621200000000001,0.9633299999999999,9572,,,,,,,,,,0.9641033333333334,0.9660866666666668,0.9688433333333334,0.9735833333333334,0.9613466666666668,0.9593633333333335,0.9546233333333335
4,2016-06-14T21:00:00.000000000Z,0.96326,0.96635,0.95915,0.96134,11649,,,,,,,0.963646,0.9643405736102099,0.9629514263897901,0.9622799999999999,0.9654099999999999,0.96948,0.9766800000000001,0.9582099999999998,0.9550799999999998,0.9478799999999997
5,2016-06-15T21:00:00.000000000Z,0.96136,0.9686799999999999,0.9572,0.96496,16337,0.9638649999999999,,0.9572,0.9686799999999999,67.59581881533195,,0.9637279999999999,0.9644609171167328,0.9629950828832671,0.9636133333333333,0.9700266666666666,0.9750933333333331,0.986573333333333,0.9585466666666668,0.9521333333333335,0.9406533333333337
6,2016-06-16T21:00:00.000000000Z,0.96506,0.96599,0.95886,0.9597399999999999,10745,0.9630633333333333,,0.9572,0.9686799999999999,22.125435540068946,,0.9627619999999999,0.9638552771835175,0.9616687228164823,0.9615300000000001,0.9642000000000002,0.9686600000000001,0.97579,0.9570700000000002,0.9544000000000001,0.9472700000000002
7,2016-06-19T21:00:00.000000000Z,0.95923,0.96426,0.9575600000000001,0.96195,10050,0.9626266666666665,,0.9572,0.9686799999999999,41.37630662020901,43.699186991869965,0.9622639999999999,0.9632554547392594,0.9612725452607404,0.9612566666666668,0.9649533333333334,0.9679566666666667,0.9746566666666666,0.9582533333333335,0.9545566666666668,0.9478566666666669
8,2016-06-20T21:00:00.000000000Z,0.96213,0.96247,0.9572700000000001,0.96226,9610,0.9622633333333331,,0.9572,0.9686799999999999,44.07665505226508,35.85946573751435,0.9620499999999998,0.9629974439297393,0.9611025560702604,0.9606666666666667,0.9640633333333333,0.9658666666666667,0.9710666666666666,0.9588633333333333,0.9554666666666667,0.9502666666666667
9,2016-06-21T21:00:00.000000000Z,0.96216,0.9629200000000001,0.9551200000000001,0.9587100000000001,9900,0.9614933333333332,0.962585,0.9551200000000001,0.9686799999999999,26.474926253687585,37.30929597538722,0.9615239999999998,0.9627392808317421,0.9603087191682576,0.9589166666666668,0.9627133333333334,0.9667166666666668,0.9745166666666668,0.9549133333333334,0.9511166666666667,0.9433166666666667
10,2016-06-22T21:00:00.000000000Z,0.95851,0.96016,0.9521700000000001,0.9587700000000001,18878,0.961065,0.9620069999999998,0.9521700000000001,0.9686799999999999,39.97577225923761,36.84245118839676,0.960286,0.9611428007352938,0.9594291992647062,0.9570333333333334,0.9618966666666667,0.9650233333333333,0.9730133333333333,0.9539066666666668,0.9490433333333335,0.9410533333333335
